time,weathercode,max_temperature,min_temperature,mean_temperature,apparent_temperature_mean,shortwave_radiation,rainfall,max_wind_speed,max_wind_gust,dominant_Wind_Direction,evapotranspiration,rain_tomorrow,year,month,day
2014-05-26,51,29.1,22.6,25.2,29.2,20.36,0.4,11.9,36.0,219,4.16,1,2014,5,26
2014-05-27,51,28.1,22.0,24.9,28.8,18.66,1.6,11.2,34.2,220,3.73,1,2014,5,27
2014-05-28,53,28.1,22.1,24.9,28.2,17.84,1.2,14.5,38.5,216,3.63,1,2014,5,28
2014-05-29,61,28.3,22.6,24.5,27.9,17.88,3.5,14.5,40.3,216,3.62,1,2014,5,29
2014-05-30,53,27.6,22.3,24.4,27.4,18.53,2.1,17.1,45.0,218,3.64,1,2014,5,30
2014-05-31,51,27.6,22.3,24.5,28.0,19.11,1.7,14.6,39.6,218,3.73,1,2014,5,31
2014-06-01,51,28.1,22.4,24.7,28.5,18.67,1.3,12.1,32.0,218,3.67,1,2014,6,1
2014-06-02,61,26.7,22.2,23.8,27.7,13.82,13.8,9.9,36.7,220,2.7,1,2014,6,2
2014-06-03,53,25.8,22.2,23.5,27.1,12.9,5.0,10.2,39.2,206,2.5,1,2014,6,3
2014-06-04,53,27.2,21.9,23.9,27.1,18.8,3.3,17.0,43.6,224,3.55,1,2014,6,4
2014-06-05,53,27.0,21.8,24.2,27.2,19.2,2.4,17.9,48.2,226,3.69,1,2014,6,5
2014-06-06,53,26.6,22.3,24.3,27.4,19.98,3.9,18.2,56.5,231,3.72,1,2014,6,6
2014-06-07,53,27.4,22.6,24.5,27.5,20.39,6.2,22.5,56.5,237,3.82,1,2014,6,7
2014-06-08,61,26.6,22.2,24.1,27.3,17.04,6.5,19.3,49.0,226,3.18,1,2014,6,8
2014-06-09,63,26.9,22.1,23.9,27.0,17.25,7.1,15.4,60.5,230,3.22,1,2014,6,9
2014-06-10,53,26.7,22.2,24.2,27.3,18.19,3.5,16.0,58.0,225,3.46,1,2014,6,10
2014-06-11,53,26.8,22.0,23.9,26.8,18.52,6.1,18.8,56.9,231,3.43,1,2014,6,11
2014-06-12,61,26.5,22.0,23.4,26.7,14.8,8.7,15.9,52.2,219,2.72,1,2014,6,12
2014-06-13,53,26.5,22.0,23.9,26.8,15.48,3.0,17.2,43.6,225,3.0,1,2014,6,13
2014-06-14,53,27.8,22.1,24.6,27.8,21.35,2.0,17.5,45.0,227,4.09,1,2014,6,14
2014-06-15,51,28.0,21.7,24.6,27.7,23.04,1.2,16.2,43.2,222,4.45,1,2014,6,15
2014-06-16,53,27.6,21.7,24.2,26.9,22.26,1.2,19.0,50.8,229,4.24,1,2014,6,16
2014-06-17,51,26.9,21.6,23.9,26.1,21.18,2.6,23.8,59.4,235,4.02,1,2014,6,17
2014-06-18,51,27.2,21.9,24.1,27.0,20.94,2.6,18.9,66.6,228,3.89,1,2014,6,18
2014-06-19,53,26.1,22.0,23.4,26.4,16.51,4.9,17.2,53.6,225,3.07,1,2014,6,19
2014-06-20,53,26.0,21.8,23.5,26.5,17.54,6.2,17.2,53.6,228,3.2,1,2014,6,20
2014-06-21,53,25.9,21.9,23.4,26.5,17.17,5.3,17.3,51.8,225,3.09,1,2014,6,21
2014-06-22,53,27.0,21.8,23.9,26.9,21.29,3.0,15.1,52.9,221,3.96,1,2014,6,22
2014-06-23,53,27.2,21.7,24.0,26.7,21.64,3.6,18.5,47.2,231,4.1,1,2014,6,23
2014-06-24,53,26.9,21.5,23.8,26.6,20.16,5.4,18.9,49.7,224,3.79,1,2014,6,24
2014-06-25,53,26.6,21.7,23.6,26.3,20.35,5.3,18.6,52.6,224,3.73,1,2014,6,25
2014-06-26,51,27.2,20.5,23.8,26.6,20.39,1.0,16.8,42.8,214,3.95,0,2014,6,26
2014-06-27,2,28.0,20.2,24.3,27.1,20.76,0.0,15.0,39.2,213,4.18,1,2014,6,27
2014-06-28,51,28.1,21.5,24.4,27.0,19.8,0.1,17.8,46.1,215,3.99,1,2014,6,28
2014-06-29,51,27.4,22.0,24.2,26.6,19.83,1.1,19.0,48.2,218,3.95,1,2014,6,29
2014-06-30,51,26.5,22.0,23.8,26.3,17.72,1.3,18.6,48.6,217,3.44,1,2014,6,30
2014-07-01,53,26.5,21.4,23.5,26.4,16.78,3.3,17.1,47.9,220,3.17,0,2014,7,1
2014-07-02,3,27.6,21.5,24.1,27.0,19.41,0.0,16.5,42.1,219,3.84,1,2014,7,2
2014-07-03,51,27.5,21.5,24.2,26.9,21.45,0.9,17.9,46.4,225,4.15,1,2014,7,3
2014-07-04,53,27.3,21.5,24.0,27.1,19.66,3.9,16.3,43.2,225,3.82,1,2014,7,4
2014-07-05,55,26.3,21.8,23.4,26.4,17.89,7.5,16.1,41.4,221,3.3,1,2014,7,5
2014-07-06,55,26.7,21.8,23.6,26.6,17.1,4.8,15.4,42.1,216,3.19,1,2014,7,6
2014-07-07,51,26.7,21.8,23.8,26.5,18.3,4.0,16.3,43.6,223,3.55,1,2014,7,7
2014-07-08,53,27.0,21.8,23.8,26.2,20.6,3.8,20.3,52.2,230,3.91,1,2014,7,8
2014-07-09,53,26.9,21.4,23.4,25.8,18.65,6.4,19.9,51.5,228,3.57,1,2014,7,9
2014-07-10,63,24.5,21.2,22.4,25.1,12.14,11.4,15.4,52.2,226,2.24,1,2014,7,10
2014-07-11,51,26.0,21.4,23.3,25.5,16.39,2.9,20.9,55.1,233,3.2,1,2014,7,11
2014-07-12,61,25.9,21.3,22.9,25.4,18.26,10.1,19.1,68.8,237,3.15,1,2014,7,12
2014-07-13,53,26.2,21.2,23.1,25.8,20.59,6.5,19.7,68.0,239,3.63,1,2014,7,13
2014-07-14,55,25.1,21.5,22.8,25.3,16.1,6.2,18.8,64.4,231,2.82,1,2014,7,14
2014-07-15,53,26.3,21.5,23.5,25.7,18.91,2.4,21.1,64.4,225,3.66,1,2014,7,15
2014-07-16,51,27.2,21.4,23.7,26.3,20.1,0.4,18.2,49.0,230,3.86,1,2014,7,16
2014-07-17,51,27.7,20.5,23.9,26.6,23.25,0.1,16.3,44.6,229,4.49,1,2014,7,17
2014-07-18,53,27.2,20.4,23.8,26.7,21.17,3.3,16.7,50.0,224,4.02,1,2014,7,18
2014-07-19,53,25.9,21.9,23.6,26.2,18.08,2.5,16.8,52.6,224,3.4,1,2014,7,19
2014-07-20,51,26.1,21.5,23.3,26.1,19.07,3.1,16.7,51.5,226,3.53,1,2014,7,20
2014-07-21,51,27.4,21.1,23.8,26.2,21.28,0.8,19.7,50.8,229,4.12,1,2014,7,21
2014-07-22,53,26.0,21.7,23.5,26.0,19.71,3.2,19.3,50.8,225,3.71,1,2014,7,22
2014-07-23,53,27.1,21.7,23.8,26.5,18.67,2.5,18.5,54.7,232,3.63,1,2014,7,23
2014-07-24,53,27.4,21.8,24.1,26.7,20.19,3.0,18.0,50.8,233,4.0,1,2014,7,24
2014-07-25,51,27.8,21.7,24.2,26.9,22.58,0.8,18.8,48.6,235,4.41,1,2014,7,25
2014-07-26,53,27.1,21.7,23.9,26.7,19.46,3.4,18.7,47.9,225,3.78,1,2014,7,26
2014-07-27,63,25.8,21.5,22.9,25.7,14.67,9.2,16.6,48.6,226,2.74,1,2014,7,27
2014-07-28,61,25.8,21.4,23.1,26.3,17.06,9.3,16.7,51.8,226,3.08,1,2014,7,28
2014-07-29,55,26.6,21.1,23.4,26.2,20.03,5.7,18.8,50.8,230,3.71,1,2014,7,29
2014-07-30,53,26.8,20.7,23.4,25.7,21.87,3.2,19.5,48.6,227,4.14,1,2014,7,30
2014-07-31,53,26.5,20.7,23.4,26.1,20.49,2.7,17.7,45.7,221,3.84,1,2014,7,31
2014-08-01,53,26.5,21.5,23.3,26.2,19.22,5.0,15.2,47.9,222,3.6,1,2014,8,1
2014-08-02,55,26.4,21.4,23.3,26.3,16.62,3.7,15.0,49.7,222,3.16,1,2014,8,2
2014-08-03,55,26.1,21.4,23.0,25.8,16.91,6.8,17.1,47.5,229,3.07,1,2014,8,3
2014-08-04,53,25.7,21.4,23.1,26.1,18.14,4.9,16.4,49.3,226,3.31,1,2014,8,4
2014-08-05,61,26.5,21.3,23.2,26.1,18.45,6.4,16.5,58.0,222,3.41,1,2014,8,5
2014-08-06,51,26.8,21.4,23.7,26.2,20.45,0.7,17.8,46.8,224,4.0,1,2014,8,6
2014-08-07,53,27.0,21.2,24.0,26.8,21.02,1.6,16.6,41.4,223,4.06,1,2014,8,7
2014-08-08,55,26.0,20.8,23.0,25.7,16.77,4.6,15.6,41.8,215,3.18,1,2014,8,8
2014-08-09,51,28.0,20.9,23.9,26.7,19.19,0.2,13.2,37.4,214,3.88,1,2014,8,9
2014-08-10,53,26.1,21.4,23.5,26.0,18.61,1.9,15.6,41.4,220,3.6,1,2014,8,10
2014-08-11,61,26.0,21.0,22.7,25.1,15.83,6.6,17.4,43.9,222,3.0,1,2014,8,11
2014-08-12,51,26.7,21.1,22.9,25.4,18.1,2.3,16.6,46.4,224,3.45,1,2014,8,12
2014-08-13,53,26.0,21.1,23.0,25.4,18.48,3.3,16.0,45.7,221,3.55,1,2014,8,13
2014-08-14,53,26.6,21.0,23.2,25.7,19.38,3.1,17.2,45.0,217,3.68,1,2014,8,14
2014-08-15,63,25.9,21.4,23.0,25.8,17.13,7.3,17.4,42.1,213,3.22,1,2014,8,15
2014-08-16,53,25.8,20.7,23.0,26.0,17.81,3.0,13.8,36.0,212,3.35,1,2014,8,16
2014-08-17,61,26.0,20.6,23.0,26.4,14.67,4.2,10.0,30.2,212,2.84,1,2014,8,17
2014-08-18,63,27.1,21.1,23.3,26.8,16.1,5.9,10.7,28.8,214,3.16,1,2014,8,18
2014-08-19,55,27.8,20.6,23.6,27.0,17.72,1.3,13.1,34.6,217,3.53,1,2014,8,19
2014-08-20,51,27.9,20.8,23.9,27.4,16.94,0.7,11.8,34.9,222,3.4,1,2014,8,20
2014-08-21,63,27.4,21.2,23.5,26.6,14.65,7.5,12.0,33.8,214,2.88,1,2014,8,21
2014-08-22,63,25.9,21.3,22.6,24.8,8.97,13.4,17.6,48.6,219,1.92,1,2014,8,22
2014-08-23,55,24.9,20.5,22.5,25.2,11.38,9.6,14.3,43.2,205,2.23,1,2014,8,23
2014-08-24,51,27.1,20.4,23.6,26.8,17.86,1.2,12.3,33.8,219,3.56,1,2014,8,24
2014-08-25,55,28.3,19.8,23.8,27.0,21.9,1.8,12.9,35.6,221,4.34,0,2014,8,25
2014-08-26,2,27.6,19.7,23.5,25.8,22.02,0.0,13.7,34.2,220,4.44,0,2014,8,26
2014-08-27,2,26.9,19.9,23.1,24.7,22.06,0.0,15.1,40.7,218,4.49,0,2014,8,27
2014-08-28,2,26.6,20.6,23.3,25.1,21.15,0.0,18.1,47.2,217,4.23,1,2014,8,28
2014-08-29,53,27.2,21.0,23.5,25.6,18.93,1.8,19.8,51.1,219,3.8,1,2014,8,29
2014-08-30,53,27.1,21.4,23.5,25.8,18.62,2.3,17.7,46.8,221,3.69,1,2014,8,30
2014-08-31,53,26.8,21.5,23.8,26.4,21.44,2.7,17.1,55.4,222,4.09,1,2014,8,31
2014-09-01,53,27.4,21.4,23.7,26.3,20.42,3.0,16.6,43.9,219,3.93,1,2014,9,1
2014-09-02,61,27.5,21.2,23.9,26.7,19.52,2.5,15.0,43.2,218,3.85,1,2014,9,2
2014-09-03,61,27.1,21.0,23.5,26.2,16.68,3.2,14.9,41.8,221,3.33,1,2014,9,3
2014-09-04,63,26.8,21.2,23.4,26.7,18.87,8.3,13.4,40.3,222,3.63,1,2014,9,4
2014-09-05,55,26.9,21.4,23.2,25.9,17.07,3.3,15.8,40.7,218,3.37,1,2014,9,5
2014-09-06,55,26.1,21.3,22.8,25.3,14.05,4.4,17.2,43.2,220,2.76,1,2014,9,6
2014-09-07,61,25.5,21.2,22.9,25.4,17.37,4.4,15.2,46.1,219,3.28,1,2014,9,7
2014-09-08,55,27.0,21.1,23.3,25.8,19.35,3.1,17.1,44.6,221,3.75,1,2014,9,8
2014-09-09,55,26.7,20.8,23.3,26.0,19.29,4.1,17.1,49.7,220,3.69,1,2014,9,9
2014-09-10,63,27.0,21.0,23.1,25.8,18.97,7.0,15.8,42.1,218,3.64,1,2014,9,10
2014-09-11,53,27.6,20.0,23.4,26.2,20.27,1.9,16.8,41.0,225,3.99,1,2014,9,11
2014-09-12,51,27.4,19.9,23.5,26.2,20.76,0.7,15.9,43.2,218,4.06,1,2014,9,12
2014-09-13,53,26.7,21.4,23.2,25.7,20.02,2.6,16.4,48.2,217,3.8,1,2014,9,13
2014-09-14,53,26.3,21.5,23.3,25.7,19.69,2.8,18.3,46.8,217,3.76,1,2014,9,14
2014-09-15,53,25.5,21.3,23.0,25.4,17.43,3.2,18.0,49.3,221,3.3,1,2014,9,15
2014-09-16,51,26.3,21.5,23.4,26.1,19.31,3.0,18.2,50.8,223,3.63,1,2014,9,16
2014-09-17,53,27.3,21.5,23.5,25.9,20.69,2.5,17.4,45.4,223,4.02,1,2014,9,17
2014-09-18,53,26.4,21.7,23.4,26.0,18.69,4.0,19.2,51.1,222,3.55,1,2014,9,18
2014-09-19,53,27.6,21.1,23.7,26.3,21.93,4.0,18.2,50.4,219,4.21,1,2014,9,19
2014-09-20,51,27.3,19.7,23.3,25.6,22.88,0.8,17.7,46.8,219,4.46,1,2014,9,20
2014-09-21,51,28.7,19.4,24.3,27.2,20.98,0.2,13.3,33.5,217,4.33,1,2014,9,21
2014-09-22,51,29.1,20.5,24.7,27.9,22.1,0.3,12.6,33.8,219,4.54,1,2014,9,22
2014-09-23,53,29.1,21.3,24.7,28.2,19.98,2.2,11.0,31.0,222,4.12,1,2014,9,23
2014-09-24,63,29.1,21.5,24.9,28.8,19.8,5.6,7.5,27.0,216,4.08,1,2014,9,24
2014-09-26,61,27.1,20.8,23.3,26.9,15.07,8.6,11.3,37.8,212,3.04,1,2014,9,26
2014-09-27,61,26.9,20.7,23.5,27.8,15.52,3.5,6.4,25.2,195,3.08,1,2014,9,27
2014-10-04,63,26.2,20.7,22.9,26.9,15.48,13.1,7.9,28.8,221,2.95,1,2014,10,4
2014-10-05,53,27.5,20.7,23.8,27.6,18.64,1.3,11.6,33.5,222,3.62,1,2014,10,5
2014-10-06,61,26.8,21.2,23.4,26.7,18.59,3.9,13.0,36.0,222,3.51,1,2014,10,6
2014-10-07,53,25.6,21.1,22.8,25.7,15.61,3.0,13.4,38.2,215,2.96,1,2014,10,7
2014-10-08,53,26.5,21.3,23.3,26.5,16.87,2.7,13.6,41.8,220,3.24,1,2014,10,8
2014-10-09,61,26.6,21.5,23.5,27.1,17.51,3.1,12.0,34.9,226,3.35,1,2014,10,9
2014-10-10,53,25.9,21.6,23.3,26.4,15.56,3.1,13.2,43.2,215,2.96,0,2014,10,10
2014-10-11,3,26.8,21.5,23.7,26.3,21.07,0.0,17.0,45.0,221,4.03,1,2014,10,11
2014-10-12,51,26.9,20.8,23.4,26.4,19.24,2.5,17.5,47.5,215,3.55,1,2014,10,12
2014-10-13,51,27.6,20.6,23.7,27.1,18.84,0.2,14.5,38.9,215,3.76,1,2014,10,13
2014-10-14,61,27.9,20.6,24.2,28.3,18.72,3.3,7.5,24.8,217,3.71,1,2014,10,14
2014-10-19,61,26.6,21.1,23.0,27.0,14.1,4.4,10.0,30.6,219,2.77,1,2014,10,19
2014-10-20,63,27.1,20.3,23.2,27.3,18.56,13.0,9.4,28.1,227,3.56,1,2014,10,20
2014-10-21,63,27.0,20.9,23.2,27.4,15.97,11.6,6.4,22.3,277,3.14,1,2014,10,21
2014-10-24,63,27.2,20.3,23.1,27.2,17.94,9.8,6.7,23.8,315,3.46,1,2014,10,24
2014-10-29,51,26.4,20.5,23.5,27.4,16.18,0.9,8.6,22.7,343,3.2,1,2014,10,29
2014-10-31,61,25.5,20.4,22.1,25.7,13.13,10.5,7.9,25.2,310,2.53,1,2014,10,31
2014-11-01,51,25.9,20.1,22.8,26.2,19.18,0.8,10.0,26.6,255,3.64,1,2014,11,1
2014-11-02,61,26.1,20.1,22.3,26.0,14.8,4.3,8.3,36.0,217,2.82,1,2014,11,2
2014-11-05,53,25.1,20.4,22.2,25.6,12.53,2.3,10.9,36.4,217,2.37,1,2014,11,5
2014-11-06,51,26.6,18.5,22.9,26.4,18.37,0.8,8.8,25.6,247,3.62,0,2014,11,6
2014-11-07,0,27.3,18.2,23.3,26.1,22.96,0.0,9.3,25.9,325,4.5,0,2014,11,7
2014-11-08,1,27.5,19.6,23.4,26.8,23.05,0.0,8.1,23.4,270,4.49,0,2014,11,8
2014-11-09,2,27.1,19.3,23.2,26.6,21.54,0.0,8.7,25.6,260,4.19,1,2014,11,9
2014-11-10,51,27.6,19.4,23.3,26.9,19.77,0.1,7.7,25.6,345,3.91,1,2014,11,10
2014-11-11,53,26.8,20.1,23.3,27.0,17.26,1.0,7.7,21.6,41,3.4,1,2014,11,11
2014-11-12,63,26.8,20.6,23.0,26.9,17.14,10.9,8.1,25.2,256,3.29,1,2014,11,12
2014-11-15,51,27.1,20.0,23.4,27.1,19.65,0.5,6.0,22.3,75,3.83,1,2014,11,15
2014-11-16,63,26.5,19.8,22.7,26.3,17.04,9.5,8.7,30.2,70,3.25,1,2014,11,16
2014-11-17,51,26.6,21.1,23.4,26.8,17.29,0.6,11.7,37.1,60,3.29,1,2014,11,17
2014-11-18,55,25.5,21.4,23.1,26.8,13.06,1.8,7.9,34.2,58,2.56,1,2014,11,18
2014-11-20,61,25.0,21.1,22.6,26.4,10.31,6.9,9.8,36.7,72,2.01,1,2014,11,20
2014-11-21,63,25.3,21.2,22.6,26.4,11.13,11.0,8.4,25.2,57,2.15,1,2014,11,21
2014-11-24,63,25.2,19.2,21.5,24.3,9.24,13.2,7.6,30.6,70,1.86,1,2014,11,24
2014-11-28,61,24.6,20.8,22.3,26.3,10.56,9.9,7.7,26.6,283,2.04,1,2014,11,28
2014-11-29,53,24.6,20.1,21.7,24.8,12.99,3.6,12.0,31.7,302,2.4,1,2014,11,29
2014-11-30,51,23.7,20.2,21.8,25.1,10.76,0.6,10.9,28.1,312,2.06,1,2014,11,30
2014-12-01,61,27.0,20.7,23.2,27.6,15.17,9.6,4.7,24.1,44,3.01,1,2014,12,1
2014-12-02,61,26.7,21.2,23.0,26.9,15.79,10.1,7.3,20.9,51,3.11,1,2014,12,2
2014-12-03,63,25.2,20.4,22.2,25.5,12.32,5.9,10.9,31.7,40,2.31,0,2014,12,3
2014-12-04,3,25.2,19.9,22.0,24.4,15.79,0.0,9.8,27.0,39,3.04,1,2014,12,4
2014-12-05,51,25.3,19.5,22.1,24.8,13.51,0.2,8.2,24.1,40,2.65,1,2014,12,5
2014-12-06,61,25.6,20.1,22.4,26.0,13.76,10.4,7.7,22.7,44,2.63,1,2014,12,6
2014-12-07,63,25.9,20.8,22.8,26.7,12.91,10.7,7.6,22.0,50,2.56,1,2014,12,7
2014-12-09,63,26.2,20.8,22.9,27.2,13.43,12.5,6.3,25.6,45,2.6,1,2014,12,9
2014-12-11,63,26.8,20.2,22.9,26.9,16.5,13.7,6.4,27.0,62,3.18,1,2014,12,11
2014-12-13,63,26.4,20.6,23.0,26.8,15.29,8.6,7.2,28.1,68,3.0,0,2014,12,13
2014-12-14,2,27.2,20.3,23.4,26.9,18.92,0.0,7.6,22.3,62,3.69,1,2014,12,14
2014-12-15,63,26.8,20.1,23.3,27.2,17.65,9.8,6.7,23.8,39,3.4,1,2014,12,15
2014-12-16,63,26.6,21.6,23.4,27.5,17.07,9.5,7.3,27.4,52,3.28,1,2014,12,16
2014-12-19,61,24.8,21.1,22.4,26.1,9.96,13.4,7.0,33.1,60,1.99,1,2014,12,19
2014-12-29,55,23.9,20.7,21.7,25.1,13.75,8.8,12.5,45.7,281,2.39,1,2014,12,29
2014-12-30,53,24.8,20.0,22.2,25.5,15.69,3.3,9.1,34.6,259,2.9,1,2014,12,30
2014-12-31,51,26.3,19.9,23.1,26.9,16.43,0.9,8.3,23.4,257,3.18,1,2014,12,31
2015-01-01,55,26.2,20.2,22.7,26.5,16.05,2.9,9.3,27.7,223,3.03,0,2015,1,1
2015-01-02,1,26.3,19.6,22.8,26.2,19.42,0.0,8.7,25.6,283,3.7,0,2015,1,2
2015-01-03,2,27.8,19.0,23.8,27.5,22.33,0.0,7.4,20.2,320,4.35,1,2015,1,3
2015-01-04,51,27.1,19.5,23.3,26.7,17.56,0.4,7.3,21.6,40,3.46,0,2015,1,4
2015-01-05,2,26.7,19.1,23.0,26.3,18.91,0.0,8.4,23.0,47,3.65,1,2015,1,5
2015-01-06,51,25.7,19.6,22.6,25.8,17.51,1.0,10.5,29.2,43,3.28,0,2015,1,6
2015-01-14,3,26.0,18.6,22.2,24.9,17.52,0.0,8.4,24.5,32,3.39,1,2015,1,14
2015-01-15,51,25.6,20.5,22.7,25.5,13.56,0.1,8.4,25.9,33,2.69,0,2015,1,15
2015-01-16,3,26.5,20.2,23.0,26.0,15.67,0.0,8.3,24.8,38,3.14,0,2015,1,16
2015-01-17,2,26.5,19.4,22.8,25.4,18.57,0.0,9.0,25.6,54,3.64,0,2015,1,17
2015-01-18,1,26.0,20.1,22.7,25.0,16.6,0.0,12.0,35.3,50,3.26,0,2015,1,18
2015-01-21,1,27.1,18.7,22.6,24.5,21.6,0.0,12.2,32.8,44,4.33,0,2015,1,21
2015-01-23,2,27.3,19.2,23.0,25.5,19.46,0.0,9.4,28.1,59,3.86,1,2015,1,23
2015-01-24,51,26.4,19.1,22.9,25.5,18.68,1.1,11.2,33.1,61,3.61,1,2015,1,24
2015-01-25,51,25.8,20.0,22.5,24.6,17.18,0.1,13.6,34.2,54,3.38,0,2015,1,25
2015-01-26,2,26.1,20.0,22.7,24.9,17.36,0.0,11.3,31.7,47,3.42,0,2015,1,26
2015-01-27,3,27.1,20.0,23.5,26.0,18.61,0.0,8.7,25.9,52,3.71,1,2015,1,27
2015-01-28,53,26.9,21.2,23.4,26.7,17.94,2.2,7.1,24.1,46,3.56,1,2015,1,28
2015-01-30,51,25.8,20.5,23.1,26.2,14.11,1.2,9.6,23.8,51,2.75,0,2015,1,30
2015-01-31,2,26.5,19.1,22.6,25.0,18.46,0.0,11.3,29.9,42,3.61,0,2015,1,31
2015-02-01,3,26.7,18.7,22.9,25.4,20.33,0.0,10.6,29.2,43,3.96,1,2015,2,1
2015-02-02,51,26.1,20.9,22.6,25.0,17.57,0.3,15.3,43.6,50,3.31,1,2015,2,2
2015-02-03,63,24.7,20.7,21.9,24.5,11.02,6.9,13.5,43.9,50,2.05,1,2015,2,3
2015-02-04,51,25.4,20.7,22.6,25.0,15.3,0.1,14.3,42.1,63,2.9,1,2015,2,4
2015-02-05,51,26.1,20.6,22.8,25.5,15.84,0.5,11.8,31.7,60,3.06,1,2015,2,5
2015-02-06,51,26.3,21.0,23.1,25.9,16.54,0.3,11.3,27.7,53,3.26,0,2015,2,6
2015-02-07,1,26.7,20.2,23.1,25.7,19.98,0.0,10.8,27.7,44,3.92,0,2015,2,7
2015-02-08,1,27.2,19.9,23.3,25.8,21.21,0.0,12.0,31.7,51,4.16,1,2015,2,8
2015-02-09,53,26.5,21.0,23.1,26.1,16.02,1.7,11.3,32.0,59,3.12,1,2015,2,9
2015-02-10,61,25.8,21.0,22.6,25.7,13.52,7.6,9.7,31.7,53,2.62,1,2015,2,10
2015-02-11,53,26.8,20.9,23.0,26.4,17.24,4.2,10.2,28.4,50,3.3,1,2015,2,11
2015-02-12,53,26.9,20.4,23.3,26.8,16.78,2.6,7.7,25.9,50,3.29,1,2015,2,12
2015-02-13,61,27.2,19.7,22.7,26.4,17.51,5.9,7.9,27.0,56,3.42,0,2015,2,13
2015-02-21,2,27.5,18.2,22.9,25.0,21.78,0.0,13.4,36.0,53,4.33,1,2015,2,21
2015-02-22,51,26.4,20.2,23.0,25.6,18.24,0.7,12.0,33.1,60,3.57,1,2015,2,22
2015-02-23,63,26.0,20.2,22.5,25.5,15.02,6.4,10.2,34.9,55,2.87,1,2015,2,23
2015-02-25,53,27.4,20.7,23.5,27.8,19.91,4.3,6.4,26.3,335,3.87,1,2015,2,25
2015-02-27,63,26.4,20.4,22.3,26.0,14.97,12.0,9.8,27.4,321,2.87,0,2015,2,27
2015-02-28,2,27.7,20.7,23.9,27.8,20.66,0.0,5.2,19.4,322,4.1,1,2015,2,28
2015-03-01,53,27.3,19.3,23.4,27.3,21.85,2.3,5.4,20.2,73,4.25,1,2015,3,1
2015-03-02,53,27.0,19.9,23.3,27.2,20.49,3.7,6.4,22.3,47,3.99,0,2015,3,2
2015-03-03,2,28.5,19.1,24.1,27.5,24.22,0.0,7.4,21.6,91,4.79,1,2015,3,3
2015-03-04,63,27.7,19.4,22.9,26.6,20.55,13.0,6.2,25.2,170,4.02,1,2015,3,4
2015-03-05,51,28.0,19.4,23.7,27.9,23.26,0.5,5.5,24.5,84,4.58,0,2015,3,5
2015-03-06,1,28.1,19.9,23.8,27.4,22.28,0.0,8.4,24.8,72,4.4,0,2015,3,6
2015-03-07,0,28.4,18.7,23.4,26.4,25.15,0.0,10.7,27.0,65,5.01,0,2015,3,7
2015-03-08,1,28.1,18.2,23.2,26.0,24.76,0.0,9.7,25.2,75,4.9,0,2015,3,8
2015-03-09,1,27.8,18.4,23.2,26.0,23.04,0.0,8.8,23.4,66,4.61,0,2015,3,9
2015-03-10,1,27.8,18.9,23.0,25.6,24.65,0.0,8.2,24.1,53,4.87,0,2015,3,10
2015-03-11,1,28.4,18.3,23.5,26.1,24.47,0.0,9.7,24.1,68,4.99,1,2015,3,11
2015-03-12,51,27.6,18.8,23.5,26.8,19.96,1.3,10.5,33.1,64,3.89,1,2015,3,12
2015-03-13,63,26.7,21.1,23.4,27.2,15.49,14.1,8.2,30.6,82,3.08,1,2015,3,13
2015-03-16,55,28.3,20.6,24.2,28.5,22.77,1.4,6.3,19.8,87,4.51,1,2015,3,16
2015-03-17,51,28.4,19.6,23.9,27.6,23.17,0.1,8.2,25.2,69,4.61,0,2015,3,17
2015-03-18,2,28.8,19.5,24.2,27.4,24.15,0.0,6.4,22.3,264,4.78,0,2015,3,18
2015-03-19,2,29.0,20.0,24.4,27.7,26.74,0.0,5.8,21.2,319,5.29,1,2015,3,19
2015-03-21,51,29.5,18.6,24.0,27.2,26.71,0.3,8.7,27.4,88,5.33,0,2015,3,21
2015-03-22,3,30.3,18.8,24.9,28.3,26.52,0.0,6.8,23.4,74,5.34,1,2015,3,22
2015-03-23,51,30.7,19.9,25.4,28.3,25.99,0.1,8.8,24.8,41,5.36,0,2015,3,23
2015-03-24,2,30.6,19.1,25.1,27.7,26.24,0.0,7.3,25.2,45,5.37,0,2015,3,24
2015-03-25,3,30.5,19.0,25.2,27.8,27.12,0.0,7.0,25.6,57,5.56,1,2015,3,25
2015-03-26,51,29.6,19.2,24.8,28.5,23.71,0.4,9.5,24.5,74,4.79,1,2015,3,26
2015-03-27,63,29.1,21.2,24.2,28.2,21.32,9.8,9.4,34.6,69,4.25,1,2015,3,27
2015-03-28,61,28.5,20.7,24.1,28.0,19.29,3.9,9.3,28.1,70,3.89,1,2015,3,28
2015-03-29,63,29.8,20.4,24.5,28.9,23.26,8.7,5.0,27.4,90,4.71,1,2015,3,29
2015-03-30,63,29.4,21.0,24.3,28.6,22.74,7.1,3.9,24.5,81,4.61,1,2015,3,30
2015-03-31,63,29.0,20.6,24.2,28.7,21.7,5.7,6.6,25.2,61,4.34,1,2015,3,31
2015-04-03,61,28.5,21.5,24.3,28.8,20.85,2.8,8.6,24.8,234,4.13,1,2015,4,3
2015-04-04,51,29.6,21.0,25.3,29.7,22.44,0.2,5.6,21.6,222,4.58,0,2015,4,4
2015-04-05,2,30.0,20.2,25.7,30.0,24.79,0.0,5.4,20.5,188,5.06,1,2015,4,5
